RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-32.837	750.141		
-32.274	750.141		
-31.593	750.141		
-30.816	749.993		
-30.136	749.993		
-29.428	749.993		
-28.696	749.993		
-28.085	749.777		
-27.461	749.777		
-26.906	749.777		
-26.484	749.777		
-25.931	749.505		
-25.032	749.505		
-23.972	749.505		
-23.050	749.505		
-22.743	749.314		
-22.718	749.314		
-22.917	749.314		
-23.386	749.314		
-23.887	749.110		
-24.367	749.110		
-24.704	749.110		
-25.413	749.110		
-26.531	748.879		
-27.660	748.879		
-28.932	748.879		
-29.992	748.879		
-30.588	748.770		
-31.080	748.770		
-31.747	748.770		
-32.520	748.770		
-32.909	748.543		
-32.792	748.543		
-32.751	748.543		
-32.877	748.543		
-32.808	748.219		
-32.610	748.219		
-32.269	748.219		
-32.025	748.219		
-31.630	748.058		
-31.176	748.058		
-30.807	748.058		
-30.585	748.058		
-30.223	747.997		
-30.170	747.997		
-30.538	747.997		
-31.286	747.997		
-32.048	747.782		
-32.839	747.782		
-33.546	747.782		
-34.122	747.782		
-34.363	747.415		
-34.212	747.415		
-33.757	747.415		
-33.409	747.415		
-33.060	746.683		
-32.520	746.683		
-31.306	746.683		
-29.816	746.683		
-28.069	746.043		
-25.888	746.043		
-23.144	746.043		
-19.973	746.043		
-16.501	745.727		
-12.902	745.727		
-9.226	745.727		
-5.813	745.727		
-3.072	745.455		
-1.106	745.455		
0.218	745.455		
0.815	745.455		
0.483	745.334		
-0.471	745.334		
-1.811	745.334		
-3.608	745.334		
-5.646	745.297		
-7.973	745.297		
-10.803	745.297		
-13.730	745.297		
-16.570	745.185		
-19.342	745.185		
